step,mask,field,max_abs,p99_abs,p999_abs,nonfinite
13,low_rho,StressPostMinusPreNorm,235830.84700288138,5734.351194820429,233643.56992761785,0
13,low_rho,StressPostOverPreRatio,2081.1626293967997,99.80198926569099,2072.4420838632655,0
13,low_rho,UPostForceNorm,448.6507863640709,70.62904778003065,446.5673317066276,0
13,low_rho,PhaseAdvVelocityNorm,133.2006986378286,5.8890912299439595,84.00843264145534,0
13,near_interface_wall,ReplayPhaseFromH,0.9894670811197889,0.9867000448216003,0.989393254472041,0
13,near_interface_wall,ReplayHPostMaxAbs,0.6171272773744702,0.2929864580573778,0.6171272773744544,0
13,near_interface_wall,ReplayFphiMaxAbs,0.021479699248892717,0.02137092845043552,0.021479699248892717,0
13,near_interface_wall,ReplayTmp1,0.33333332723239417,0.3323664301376427,0.33333332723239417,0
13,near_interface_wall,ReplayPressureInput,0.4378897327539235,0.32419807665556066,0.43788973275391907,0
13,near_interface_wall,FmuRawNorm,11.184438562544582,4.803941986691153,11.184438562544361,0
13,near_interface_wall,ForceOverRhoNorm,2092.3768331758492,959.0266741277958,2092.3768331758083,0
13,near_interface_wall,StressInputNorm,304.18056403004647,120.12005674416939,304.18056403004096,0
13,near_interface_wall,StressPreForceNorm,304.18056403004647,120.12005674416939,304.18056403004096,0
13,near_interface_wall,StressPostForceNorm,1275366.1940701567,263134.88305917574,1275366.194070107,0
13,near_interface_wall,StressPostMinusPreNorm,1275062.0135061266,263014.7630024316,1275062.013506077,0
13,near_interface_wall,StressPostOverPreRatio,4192.793179067739,2190.599057238193,4192.793179067653,0
13,near_interface_wall,UPostForceNorm,1042.9361376171412,473.7879023600172,1042.936137617121,0
13,near_interface_wall,PhaseAdvVelocityNorm,76.05250834273683,72.36929774932906,76.05250834273613,0
13,fluid_all,ReplayPhaseFromH,2.791219556608537,0.9989123417911225,1.1395605660128332,0
13,fluid_all,ReplayHPostMaxAbs,2.233706063315237,0.29578500717059164,0.32643414593818737,0
13,fluid_all,ReplayFphiMaxAbs,0.024413564770582295,0.010441484484306996,0.021220486417042845,0
13,fluid_all,ReplayTmp1,0.33333332723239417,0.17609962810410718,0.33172027360194495,0
13,fluid_all,ReplayPressureInput,0.5010038926203118,0.13746690450384988,0.3259308643947336,0
13,fluid_all,FmuRawNorm,14.526259163785804,0.0019105180703067688,4.52441172802727,0
13,fluid_all,ForceOverRhoNorm,2582.07356082709,0.32711413904253167,907.334159581855,0
13,fluid_all,StressInputNorm,383.9676960114056,64.89672545034924,116.83896201356,0
13,fluid_all,StressPreForceNorm,383.9676960114056,64.89672545034924,116.83896201356,0
13,fluid_all,StressPostForceNorm,1946111.4014204552,8082.649143978511,235097.7963877324,0
13,fluid_all,StressPostMinusPreNorm,1945727.433724444,8017.933978468556,234984.65307445807,0
13,fluid_all,StressPostOverPreRatio,5068.424822286734,125.12993390204794,2077.876187147825,0
13,fluid_all,UPostForceNorm,1288.3062443215185,83.35817886119277,447.8459742650447,0
13,fluid_all,PhaseAdvVelocityNorm,133.2006986378286,17.723554786330585,84.00628355177915,0
13,interface_wide,ReplayPhaseFromH,0.9899134983031909,0.9880903069268699,0.9897143116361462,0
13,interface_wide,ReplayHPostMaxAbs,0.6171272773744702,0.29275696674628293,0.34518591660560943,0
13,interface_wide,ReplayFphiMaxAbs,0.024413564770582295,0.02286964451741198,0.02436210615736377,0
13,interface_wide,ReplayTmp1,0.33333332723239417,0.333155184155363,0.33333263328323787,0
13,interface_wide,ReplayPressureInput,0.4378897327539235,0.3241781859592578,0.3241980972440546,0
13,interface_wide,FmuRawNorm,11.184438562544582,4.803822698458455,4.827258044663696,0
13,interface_wide,ForceOverRhoNorm,2092.3768331758492,958.9893801916636,963.310919558908,0
13,interface_wide,StressInputNorm,304.18056403004647,120.11598800396045,120.68053726809414,0
13,interface_wide,StressPreForceNorm,304.18056403004647,120.11598800396045,120.68053726809414,0
13,interface_wide,StressPostForceNorm,1275366.1940701567,263113.86876553885,265515.97494829923,0
13,interface_wide,StressPostMinusPreNorm,1275062.0135061266,262993.7527775349,265395.2944110311,0
13,interface_wide,StressPostOverPreRatio,4192.793179067739,2190.4983103237137,2200.1557248494046,0
13,interface_wide,UPostForceNorm,1042.9361376171412,473.76898541325124,475.9257536402016,0
13,interface_wide,PhaseAdvVelocityNorm,76.05250834273683,72.36921445804872,72.42917068288199,0
14,low_rho,ReplayPhaseFromH,147918273771.5828,139345778.73747396,114017195638.14455,0
14,low_rho,ReplayHPostMaxAbs,18565430466.001247,67003.63595397296,2290588752.6525297,0
14,low_rho,ReplayFphiMaxAbs,0.13424018475919525,0.0018756534605911214,0.01970577522311254,0
14,low_rho,ReplayTmp1,2.6178014373191814,0.031236901890716342,0.29191315498194076,0
14,low_rho,ReplayPressureInput,677906.1332551276,80.50892698523404,52584.985452838475,0
14,low_rho,FmuRawNorm,100723.54770482262,24.41444014744199,13927.554877765617,0
14,low_rho,ForceOverRhoNorm,1099146.582163713,163.91193725191616,750495.469247608,0
14,low_rho,StressInputNorm,1646657.248966757,3287.0603620286274,217164.14934266088,0
14,low_rho,StressPreForceNorm,1646657.248966757,3287.0603620286274,217164.14934266088,0
14,low_rho,StressPostForceNorm,359301859846.84357,20139059.02018998,168628006210.649,0
14,low_rho,StressPostMinusPreNorm,359301722797.45447,20135782.200325202,168627869209.12323,0
14,low_rho,StressPostOverPreRatio,2621696.1797040068,3867.4919344081322,1230847.6512242348,0
14,low_rho,UPostForceNorm,553546.5103020291,4144.567740489823,379218.31478632876,0
14,low_rho,PhaseAdvVelocityNorm,253312.37527574954,3977.39342480567,207964.55086806117,0
14,near_interface_wall,ReplayPhaseFromH,0.9894433890411587,0.9888011013212737,0.9894433890411586,0
14,near_interface_wall,ReplayHPostMaxAbs,0.2931749533912254,0.29298644922592765,0.2931749533912254,0
14,near_interface_wall,ReplayFphiMaxAbs,0.02153059848877381,0.021516773870179588,0.021530598488773808,0
14,near_interface_wall,ReplayTmp1,0.33333312604964,0.3332321659694412,0.33333312604964,0
14,near_interface_wall,ReplayPressureInput,0.0015316364976247449,0.0014973449239061415,0.0015316364976247427,0
14,near_interface_wall,FmuRawNorm,0.022279625679823254,0.01369069412720367,0.022279625679823237,0
14,near_interface_wall,ForceOverRhoNorm,1.2956090363909645,0.7239597721661194,1.2956090363909634,0
14,near_interface_wall,StressInputNorm,0.5482073215588703,0.32362337717094797,0.5482073215588691,0
14,near_interface_wall,StressPreForceNorm,0.5482073215588703,0.32362337717094797,0.5482073215588691,0
14,near_interface_wall,StressPostForceNorm,1.0297412541591733,0.42279218618813785,1.0297412541591715,0
14,near_interface_wall,StressPostMinusPreNorm,0.48153393260030297,0.11608275840488362,0.4815339326003024,0
14,near_interface_wall,StressPostOverPreRatio,1.8783792438798974,1.3771788091980561,1.8783792438798963,0
14,near_interface_wall,UPostForceNorm,0.7952226771075294,0.42033645614233234,0.7952226771075283,0
14,near_interface_wall,PhaseAdvVelocityNorm,0.2837634954198867,0.10660582414838982,0.2837634954198858,0
14,fluid_all,ReplayPhaseFromH,276749289103.349,286464596.2196626,115429958490.7316,0
14,fluid_all,ReplayHPostMaxAbs,222562803320.13647,10820117.252393786,10320768242.820662,0
14,fluid_all,ReplayFphiMaxAbs,0.7413743653742989,0.015840449092167995,0.1329245018761943,0
14,fluid_all,ReplayTmp1,14.109501559736659,0.2598702036145692,1.8284898820363629,0
14,fluid_all,ReplayPressureInput,677906.1332551276,849.4689111528087,184982.19755329165,0
14,fluid_all,FmuRawNorm,100723.54770482262,174.93937552416367,13732.656602535742,0
14,fluid_all,ForceOverRhoNorm,1099146.582163713,2795.0249713171547,281111.3656849848,0
14,fluid_all,StressInputNorm,1646657.248966757,86292.87511347512,461835.55165078765,0
14,fluid_all,StressPreForceNorm,1646657.248966757,86292.87511347512,461835.55165078765,0
14,fluid_all,StressPostForceNorm,359301859846.84357,1733934273.9555707,262696610207.58624,0
14,fluid_all,StressPostMinusPreNorm,359301722797.45447,1733868328.184575,262696192533.43524,0
14,fluid_all,StressPostOverPreRatio,2621696.1797040068,25871.514633858536,634908.3723882412,0
14,fluid_all,UPostForceNorm,553546.5103020291,38453.874161671585,473316.7685759388,0
14,fluid_all,PhaseAdvVelocityNorm,501169.4257986395,19984.041730353936,284929.60513393657,0
14,interface_wide,ReplayPhaseFromH,0.9899954139451324,0.9887180324461032,0.9898416872373909,0
14,interface_wide,ReplayHPostMaxAbs,0.2932732468394006,0.2928934521342954,0.29322831638809366,0
14,interface_wide,ReplayFphiMaxAbs,0.024413262240266593,0.023343444495217722,0.024379723772297277,0
14,interface_wide,ReplayTmp1,0.33333325661751384,0.33323182494548764,0.33333312604964,0
14,interface_wide,ReplayPressureInput,0.0015316364976247449,0.0010352926673902571,0.0014657355285771089,0
14,interface_wide,FmuRawNorm,0.022279625679823254,0.0026567980254410474,0.012725989601083062,0
14,interface_wide,ForceOverRhoNorm,1.2956090363909645,0.11358394610705297,0.6649465816391935,0
14,interface_wide,StressInputNorm,1.0713125299024582,0.1849932714357259,0.7260921405674143,0
14,interface_wide,StressPreForceNorm,1.0713125299024582,0.1849932714357259,0.7260921405674143,0
14,interface_wide,StressPostForceNorm,1.0297412541591733,0.17461467314516296,0.4475207549030577,0
14,interface_wide,StressPostMinusPreNorm,0.7853471440157783,0.01929680021634971,0.4815339326003024,0
14,interface_wide,StressPostOverPreRatio,1.8783792438798974,1.0250371248372911,1.3675738599142095,0
14,interface_wide,UPostForceNorm,0.837804792994089,0.167966387027276,0.7378870404144694,0
14,interface_wide,PhaseAdvVelocityNorm,0.759762721124851,0.08845957175712349,0.4682262242461847,0
